"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish"
"39","BURNETT","JOHNSON LAKE","JOHNSON LAKE_GENERAL LAKE STATION",2471700,110820,10001715,2034,"04-May-2011","Summer","Winter",2011,28,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","May","WINTERKILL","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN"
"40","BURNETT","LITTLE WOOD LAKE","LITTLE WOOD LAKE_GENERAL LAKE STATION",2650900,111424,10001895,2162,"14-Jun-2011","Summer","Summer",2011,207,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN"
"41","BURNETT","LONG LAKE","LONG LAKE_GENERAL LAKE STATION",2656400,111485,10001910,3271,"30-Apr-2013","Summer","Winter",2013,329,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"42","BURNETT","LOWER CLAM LAKE","LOWER CLAM LAKE_GENERAL LAKE STATION",2655300,122661,10001904,52,"27-Jun-2005","Summer","Summer",2005,337,"UNKNOWN","UNKNOWN","ENVIRONMENTAL CONDITION","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Jun","SUMMERKILL","Large Number","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"43","BURNETT","MCGRAW LAKE","MCGRAW LAKE_GENERAL LAKE STATION",2688800,111754,10002243,18,"23-Jun-2004","Summer","Summer",2004,135,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"44","BURNETT","MCKENZIE LAKE","BIG MCKENZIE LAKE_GENERAL LAKE STATION",2706800,109148,10001039,49,"21-Jun-2005","Summer","Summer",2005,1185,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"45","BURNETT","MCKENZIE LAKE","BIG MCKENZIE LAKE_GENERAL LAKE STATION",2706800,109148,10001039,1163,"19-Jun-2008","Summer","Summer",2008,1185,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"46","BURNETT","MCKENZIE LAKE","BIG MCKENZIE LAKE_GENERAL LAKE STATION",2706800,109148,10001039,2166,"09-Jun-2011","Summer","Summer",2011,1185,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN"
"47","BURNETT","MIDDLE MCKENZIE LAKE","MIDDLE MCKENZIE LAKE_GENERAL LAKE STATION",2706500,111808,10007092,2167,"20-Jun-2011","Summer","Summer",2011,530,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN"
"48","BURNETT","NICABOYNE LAKE","NICABOYNE LAKE_GENERAL LAKE STATION",2486100,112141,10001750,48,"15-Jun-2005","Summer","Summer",2005,291,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"49","BURNETT","RICE LAKE","RICE LAKE_GENERAL LAKE STATION",2677900,112720,10001954,3293,"13-Jun-2013","Summer","Summer",2013,310,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"50","BURNETT","ROONEY LAKE","ROONEY LAKE_GENERAL LAKE STATION",2493100,112786,10001651,435,"04-Jun-2007","Summer","Summer",2007,322,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"51","BURNETT","WOOD LAKE","WOOD LAKE_GENERAL LAKE STATION",2649800,121965,10001891,15,"21-Jun-2004","Summer","Summer",2004,521,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"52","BURNETT","WOOD LAKE","WOOD LAKE_GENERAL LAKE STATION",2649800,121965,10001891,2904,"17-Jul-2012","Summer","Summer",2012,521,"SUSPECTED","NOT INVESTIGATED","ENVIRONMENTAL CONDITION","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","Excludable","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"53","BURNETT","YELLOW LAKE","YELLOW LAKE_GENERAL LAKE STATION",2675200,123753,10001044,728,"27-Jun-2007","Summer","Summer",2007,2287,"UNKNOWN","NATURAL","INFECTIOUS AGENTS","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN"
"54","BURNETT","YELLOW LAKE","YELLOW LAKE_GENERAL LAKE STATION",2675200,123753,10001044,2961,"20-Jul-2012","Summer","Summer",2012,2287,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DISSOLVED OXYGEN","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"55","CALUMET","BECKER LAKE","BECKER LAKE_GENERAL LAKE STATION",77300,108863,10001968,220,"16-May-2007","Summer","Winter",2007,32,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","May","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"56","CALUMET","BECKER LAKE","BECKER LAKE_GENERAL LAKE STATION",77300,108863,10001968,1660,"23-Mar-2010","Winter","Winter",2010,32,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","Mar","WINTERKILL","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"57","CALUMET","CHILTON MILLPOND 75","CHILTON MILLPOND_GENERAL LAKE STATION",81200,122182,10001970,1211,"30-Jun-2008","Summer","Summer",2008,10,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DISSOLVED OXYGEN","Jun","SUMMERKILL","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"58","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO",131100,104489,104489,299,"21-May-2007","Summer","Winter",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","VHS","May","INFECTIOUS AGENT","Excludable","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"59","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO - OFF QUINNEY",131100,104509,104509,758,"14-Jun-2007","Summer","Summer",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","Jun","SUMMERKILL","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"60","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO - WAVERLY BEACH",131100,104468,104468,243,"25-May-2007","Summer","Winter",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","May","EXCLUDABLE","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"UNKNOWN","UNKNOWN"
"61","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO -- STOCKBRIDGE HARBOR",131100,22089,10019508,1847,"14-May-2010","Summer","Winter",2010,1000,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","May","EXCLUDABLE","Excludable","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"62","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO -- STOCKBRIDGE HARBOR",131100,22089,10019508,1782,"14-May-2010","Summer","Winter",2010,1,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","UNKNOWN","May","INFECTIOUS AGENT","Large Number","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"63","CALUMET","ROUND LAKE","ROUND LAKE",68600,104435,104435,12,"24-Jun-2004","Summer","Summer",2004,11,"SUSPECTED","UNKNOWN","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN"
"64","CALUMET","ROUND LAKE","ROUND LAKE",68600,104435,104435,1289,"05-Mar-2009","Winter","Winter",2009,11,"UNKNOWN","NATURAL","ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","Mar","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"65","CALUMET","UNNAMED SINGLE-LINE STREAM T20N-R18E-S36","DOT RETENTION POND",131200,22753898,10022841,799,"27-Aug-2007","Summer","Summer",2007,NA,"SUSPECTED","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Aug","SUMMERKILL","Fair Number","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"66","CHIPPEWA","LAKE HALLIE, LAKE HALLIE 2","LAKE HALLIE_GENERAL LAKE STATION",2150200,111024,10001975,74,"02-Jun-2005","Summer","Summer",2005,79,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Large Number","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"67","CHIPPEWA","LAKE HALLIE, LAKE HALLIE 2","LAKE HALLIE_GENERAL LAKE STATION",2150200,111024,10001975,1406,"27-May-2009","Summer","Winter",2009,79,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"68","CHIPPEWA","OTTER LAKE (BROWN)","OTTER LAKE_GENERAL LAKE STATION",2157000,122852,10001983,28,"10-Apr-2004","Summer","Winter",2004,661,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"69","CHIPPEWA","WOLF RIVER","WOLF RIVER",2146000,104427,104427,75,"08-Sep-2005","Summer","Summer",2005,1.5,"SUSPECTED","UNKNOWN","ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","Sep","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"70","CLARK","ARBUTUS LAKE*","LAKE ARBUTUS_GENERAL LAKE STATION",1727700,122523,10001119,2339,"16-Jul-2011","Summer","Summer",2011,840,"KNOWN","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jul","INFECTIOUS AGENT","Fair Number","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"71","COLUMBIA","CRYSTAL LAKE","CRYSTAL LAKE_GENERAL LAKE STATION",979000,109720,10001194,64,"19-Aug-2005","Summer","Summer",2005,500,"UNKNOWN","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DISSOLVED OXYGEN","Aug","SUMMERKILL","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"1","UNKNOWN"
"72","COLUMBIA","FRENCH CREEK","PDX: FRENCH CREEK",172100,34944411,10017886,2766,"06-Jul-2012","Summer","Summer",2012,2,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","Jul","SUMMERKILL","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","1","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,"1","UNKNOWN"
"73","COLUMBIA","LAKE WISCONSIN","LAKE WISCONSIN_GENERAL LAKE STATION",1260600,122590,10007820,696,"24-Apr-2008","Summer","Winter",2008,80,"SUSPECTED","NOT INVESTIGATED","UNKNOWN","TOTAL","DISSOLVED OXYGEN","Apr","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"74","COLUMBIA","LAKE WISCONSIN","LAKE WISCONSIN_GENERAL LAKE STATION",1260600,122590,10007820,2767,"09-Jul-2012","Summer","Summer",2012,50,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","Fair Number","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"75","COLUMBIA","LAKE WISCONSIN","LAKE WISCONSIN_GENERAL LAKE STATION",1260600,122590,10007820,3258,"10-Apr-2013","Summer","Winter",2013,100,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Apr","WINTERKILL","Fair Number","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
